Age,TypeofContact,CityTier,DurationOfPitch,Occupation,Gender,NumberOfPersonVisiting,NumberOfFollowups,ProductPitched,PreferredPropertyStar,MaritalStatus,NumberOfTrips,Passport,PitchSatisfactionScore,OwnCar,NumberOfChildrenVisiting,Designation,MonthlyIncome,ProdTaken
39,Company Invited,1,16,Salaried,Male,4,4,Deluxe,5,Married,6,0,3,0,3,Manager,25571,1
30,Company Invited,3,18,Salaried,Male,3,4,Basic,5,Married,2,0,5,1,2,Executive,17033,1
55,Self Enquiry,1,9,Large Business,Female,3,4,Standard,3,Married,2,0,4,0,1,Senior Manager,32227,0
25,Self Enquiry,3,24,Salaried,Male,3,1,Deluxe,3,Divorced,3,0,1,0,0,Manager,21232,0
31,Self Enquiry,1,10,Large Business,Female,3,4,Basic,5,Unmarried,7,1,4,0,1,Executive,21335,1
47,Self Enquiry,3,16,Small Business,Male,4,5,Standard,3,Unmarried,3,0,5,0,2,Senior Manager,28297,1
44,Self Enquiry,1,14,Salaried,Male,3,1,Basic,3,Married,3,1,3,1,0,Executive,17818,0
31,Company Invited,1,11,Large Business,Male,3,4,Basic,3,Single,2,1,4,1,1,Executive,20963,1
49,Self Enquiry,1,11,Salaried,Male,4,5,Standard,3,Single,2,0,5,1,1,Senior Manager,29677,0
44,Company Invited,1,35,Small Business,Female,4,2,Basic,3,Unmarried,6,0,3,0,3,Executive,23417,0
58,Self Enquiry,1,29,Small Business,Female,3,3,Standard,3,Married,2,0,3,1,0,Senior Manager,25312,1
27,Self Enquiry,1,9,Small Business,Male,3,5,Basic,3,Unmarried,2,0,3,0,1,Executive,22582,0
43,Company Invited,1,16,Salaried,Female,2,3,Basic,3,Single,1,0,5,0,0,Executive,17455,0
32,Company Invited,1,11,Salaried,Female,2,1,Basic,3,Single,4,1,1,0,1,Executive,17432,1
21,Company Invited,1,16,Salaried,Female,2,4,Basic,3,Single,2,0,4,1,0,Executive,17625,1
24,Company Invited,3,30,Small Business,Male,2,3,Basic,3,Divorced,1,0,4,0,1,Executive,17400,0
33,Company Invited,1,23,Salaried,Female,4,6,Basic,5,Unmarried,3,1,4,1,3,Executive,22597,1
33,Self Enquiry,3,11,Small Business,Male,3,6,Standard,3,Married,3,0,1,1,1,Senior Manager,29078,1
38,Self Enquiry,1,32,Small Business,Female,3,5,Deluxe,3,Married,2,0,3,1,1,Manager,24409,0
36,Self Enquiry,1,23,Salaried,Fe Male,4,5,Standard,4,Unmarried,3,0,1,1,3,Senior Manager,27284,0
37,Company Invited,1,16,Small Business,Male,3,3,Standard,3,Married,7,0,3,0,2,Senior Manager,25048,1
47,Self Enquiry,3,9,Salaried,Male,4,4,Standard,3,Married,6,1,3,0,3,Senior Manager,29046,0
27,Self Enquiry,1,9,Small Business,Male,3,2,Deluxe,3,Married,3,0,3,1,2,Manager,24150,0
28,Company Invited,3,15,Salaried,Male,3,4,Standard,3,Unmarried,3,0,2,1,1,Senior Manager,27404,0
39,Self Enquiry,3,7,Salaried,Fe Male,3,5,Deluxe,3,Unmarried,6,0,1,0,2,Manager,27364,0
53,Self Enquiry,3,12,Salaried,Male,4,4,Standard,4,Unmarried,2,1,4,1,2,Senior Manager,27124,1
59,Self Enquiry,1,30,Small Business,Female,4,4,Standard,3,Divorced,3,0,3,1,1,Senior Manager,28990,1
31,Company Invited,1,30,Salaried,Male,4,6,Basic,3,Married,3,0,3,0,1,Executive,21291,0
30,Company Invited,3,18,Salaried,Male,3,4,Basic,5,Married,2,0,5,1,2,Executive,17033,1
36,Company Invited,3,21,Small Business,Male,2,5,Deluxe,3,Married,2,0,1,1,0,Manager,20406,0
28,Company Invited,3,6,Large Business,Male,3,3,Basic,3,Divorced,4,0,3,1,0,Executive,17909,1
27,Self Enquiry,3,8,Small Business,Male,2,3,Basic,5,Married,1,0,5,0,1,Executive,18041,1
33,Self Enquiry,1,16,Small Business,Female,3,4,Basic,5,Unmarried,2,0,4,1,1,Executive,22878,1
42,Self Enquiry,1,6,Salaried,Female,3,3,Basic,5,Married,4,0,3,0,2,Executive,17576,0
31,Self Enquiry,1,10,Large Business,Female,3,4,Basic,5,Unmarried,7,1,4,0,1,Executive,21335,1
30,Self Enquiry,1,6,Salaried,Male,2,4,Deluxe,3,Divorced,2,1,2,1,1,Manager,20126,0
39,Self Enquiry,1,36,Small Business,Male,4,4,Deluxe,5,Married,2,1,3,1,3,Manager,25351,1
25,Self Enquiry,1,25,Salaried,Male,3,4,Basic,3,Divorced,2,0,4,1,1,Executive,21452,0
42,Self Enquiry,3,27,Small Business,Female,4,4,Basic,4,Unmarried,3,1,4,0,3,Executive,21818,1
42,Company Invited,3,11,Small Business,Male,3,4,Deluxe,4,Unmarried,3,0,3,1,1,Manager,28033,1
38,Self Enquiry,1,12,Small Business,Male,4,4,Deluxe,3,Married,2,0,3,1,3,Manager,25025,0
47,Self Enquiry,3,16,Small Business,Male,4,5,Standard,3,Unmarried,3,0,5,0,2,Senior Manager,28297,1
30,Self Enquiry,1,15,Small Business,Male,2,4,Basic,3,Single,2,0,4,0,1,Executive,17206,0
28,Self Enquiry,1,6,Salaried,Female,3,5,Basic,4,Single,1,1,2,1,0,Executive,17216,1
27,Self Enquiry,3,16,Small Business,Female,3,4,Deluxe,3,Divorced,2,1,3,1,2,Manager,20769,0
45,Self Enquiry,1,16,Salaried,Male,4,4,Basic,5,Divorced,3,1,3,1,1,Executive,21237,0
26,Self Enquiry,2,26,Small Business,Female,3,3,Basic,4,Married,1,1,3,0,1,Executive,17148,1
44,Self Enquiry,2,9,Salaried,Male,4,4,Basic,3,Unmarried,2,0,1,0,1,Executive,22217,0
33,Company Invited,3,18,Salaried,Male,3,3,Deluxe,3,Divorced,2,0,3,1,2,Manager,23385,1
28,Company Invited,3,10,Small Business,Female,4,3,Deluxe,3,Married,3,1,2,1,3,Manager,23325,0
36,Self Enquiry,1,13,Salaried,Male,3,3,Basic,4,Single,3,0,1,0,2,Executive,17013,0
42,Self Enquiry,3,7,Small Business,Male,3,2,Standard,5,Married,3,0,3,1,2,Senior Manager,27070,0
25,Self Enquiry,1,28,Large Business,Male,3,5,Basic,5,Married,2,0,3,0,1,Executive,20974,0
49,Self Enquiry,1,7,Salaried,Female,3,5,Super Deluxe,5,Divorced,2,0,4,0,2,AVP,34080,0
53,Self Enquiry,3,12,Salaried,Male,4,4,Standard,4,Unmarried,2,1,4,1,2,Senior Manager,27124,1
35,Self Enquiry,3,24,Small Business,Male,3,3,Deluxe,5,Married,1,0,3,0,0,Manager,17144,0
45,Self Enquiry,1,26,Small Business,Male,3,3,Super Deluxe,3,Married,1,1,3,1,1,AVP,28496,0
38,Company Invited,1,8,Salaried,Female,3,1,Deluxe,5,Single,7,1,2,1,2,Manager,20980,0
45,Self Enquiry,2,7,Small Business,Male,4,5,Standard,5,Divorced,2,0,4,1,1,Senior Manager,29160,1
37,Self Enquiry,1,19,Small Business,Fe Male,3,5,Standard,3,Unmarried,2,0,1,1,1,Senior Manager,27536,0
32,Self Enquiry,3,10,Small Business,Male,2,5,Standard,3,Divorced,2,0,2,1,1,Senior Manager,25400,1
31,Company Invited,3,10,Small Business,Female,4,4,Basic,3,Unmarried,3,1,5,1,2,Executive,23305,1
42,Self Enquiry,2,8,Large Business,Male,2,3,Basic,3,Married,1,1,4,1,1,Executive,17696,0
32,Self Enquiry,1,9,Salaried,Fe Male,2,3,Standard,3,Unmarried,4,0,2,1,1,Senior Manager,26159,0
36,Self Enquiry,1,7,Small Business,Male,4,5,Basic,5,Single,3,0,1,0,3,Executive,21128,0
36,Self Enquiry,1,28,Salaried,Female,3,4,Deluxe,3,Married,3,1,3,0,1,Manager,22692,0
19,Self Enquiry,2,8,Large Business,Male,2,4,Basic,3,Single,2,0,3,0,0,Executive,17564,1
26,Self Enquiry,3,12,Small Business,Male,3,5,Deluxe,3,Unmarried,3,1,3,0,2,Manager,24422,1
54,Self Enquiry,1,31,Small Business,Male,3,2,Standard,3,Married,5,0,3,0,2,Senior Manager,25683,0
35,Self Enquiry,1,13,Small Business,Male,3,4,Basic,5,Unmarried,4,0,2,1,2,Executive,21638,1
52,Self Enquiry,2,12,Salaried,Male,3,4,Super Deluxe,4,Married,3,1,3,1,2,AVP,32704,0
37,Self Enquiry,3,9,Salaried,Male,4,4,Basic,3,Unmarried,5,1,3,0,1,Executive,21322,0
31,Self Enquiry,3,12,Salaried,Male,3,5,Deluxe,3,Divorced,5,1,3,1,1,Manager,21172,1
33,Self Enquiry,1,14,Salaried,Male,4,4,Deluxe,3,Divorced,3,0,3,1,2,Manager,23561,1
45,Self Enquiry,1,10,Salaried,Male,3,4,Basic,5,Divorced,6,0,5,1,2,Executive,21040,1
39,Company Invited,1,9,Small Business,Female,4,5,Basic,4,Married,6,0,3,0,1,Executive,21146,0
27,Self Enquiry,1,9,Small Business,Male,3,2,Deluxe,3,Divorced,3,0,3,1,2,Manager,24150,0
52,Company Invited,3,13,Small Business,Female,3,3,Basic,3,Married,3,1,4,1,2,Executive,23446,1
35,Company Invited,3,13,Small Business,Female,3,6,Basic,3,Married,2,0,4,0,2,Executive,21029,1
37,Self Enquiry,1,9,Salaried,Male,2,3,Standard,3,Married,2,0,1,1,0,Senior Manager,24434,0
45,Self Enquiry,2,7,Small Business,Male,4,5,Standard,5,Married,2,0,4,1,1,Senior Manager,29160,1
38,Self Enquiry,2,15,Salaried,Male,3,4,Deluxe,4,Married,4,0,3,1,2,Manager,22749,0
19,Self Enquiry,3,27,Salaried,Male,2,4,Basic,4,Single,2,1,1,1,1,Executive,17121,1
39,Self Enquiry,1,32,Salaried,Female,3,5,Standard,4,Divorced,5,0,3,1,1,Senior Manager,30739,0
46,Self Enquiry,3,16,Salaried,Female,3,3,Standard,4,Married,6,0,1,0,2,Senior Manager,22314,1
33,Company Invited,1,6,Small Business,Male,2,4,Basic,3,Married,2,0,3,0,0,Executive,17008,0
42,Company Invited,3,11,Small Business,Male,3,4,Deluxe,4,Unmarried,3,0,3,1,1,Manager,28033,1
47,Self Enquiry,3,22,Small Business,Male,3,6,Deluxe,3,Married,8,1,1,0,2,Manager,22101,1
47,Self Enquiry,1,10,Salaried,Female,3,4,Standard,4,Married,1,1,4,1,2,Senior Manager,25333,0
47,Self Enquiry,1,9,Salaried,Male,3,4,Standard,3,Married,5,0,1,1,2,Senior Manager,27256,0
30,Self Enquiry,1,9,Large Business,Female,2,3,Basic,5,Single,6,1,4,1,1,Executive,17657,1
40,Self Enquiry,1,30,Large Business,Male,3,3,Deluxe,3,Married,2,0,3,1,1,Manager,18319,0
48,Self Enquiry,1,21,Small Business,Female,3,3,Standard,3,Married,2,0,3,0,0,Senior Manager,33265,1
22,Self Enquiry,1,17,Small Business,Female,2,3,Basic,4,Divorced,2,0,2,1,0,Executive,17244,0
36,Company Invited,1,8,Small Business,Male,4,4,Basic,4,Married,3,1,3,1,1,Executive,22927,1
31,Company Invited,3,19,Salaried,Male,4,5,Basic,5,Married,3,0,5,1,3,Executive,20711,1
36,Self Enquiry,1,14,Salaried,Male,4,4,Basic,4,Unmarried,3,1,3,1,2,Executive,24041,1
32,Self Enquiry,3,6,Salaried,Male,2,5,Deluxe,4,Unmarried,7,0,3,0,1,Manager,21735,1
38,Company Invited,2,6,Salaried,Male,2,3,Basic,4,Married,1,1,1,1,1,Executive,17991,0
30,Company Invited,3,9,Salaried,Male,3,4,Deluxe,3,Unmarried,3,0,2,0,1,Manager,23232,0
24,Self Enquiry,2,28,Salaried,Male,2,5,Basic,3,Married,2,0,1,0,1,Executive,16555,1
36,Self Enquiry,1,11,Salaried,Male,4,4,Basic,3,Married,3,0,4,1,2,Executive,20629,0
32,Company Invited,3,12,Small Business,Female,3,4,Basic,4,Married,3,0,3,0,2,Executive,21467,0
39,Self Enquiry,3,17,Salaried,Female,4,4,Deluxe,3,Married,3,0,4,0,3,Manager,24021,0
51,Company Invited,3,19,Small Business,Fe Male,4,4,Standard,3,Unmarried,6,0,5,0,1,Senior Manager,27886,0
34,Company Invited,1,13,Salaried,Male,3,5,Deluxe,3,Single,2,1,5,1,0,Manager,21074,1
29,Self Enquiry,1,9,Small Business,Male,3,6,Basic,3,Divorced,7,1,3,1,1,Executive,22142,1
23,Self Enquiry,3,8,Large Business,Male,3,3,Basic,5,Married,4,0,3,1,1,Executive,17322,0
38,Self Enquiry,3,7,Salaried,Male,3,5,Standard,3,Married,7,0,1,1,2,Senior Manager,29287,1
34,Self Enquiry,3,15,Salaried,Male,3,4,Deluxe,5,Married,4,0,5,1,1,Manager,25070,0
21,Self Enquiry,1,7,Salaried,Female,3,5,Basic,4,Unmarried,3,0,4,0,2,Executive,21514,0
50,Self Enquiry,1,30,Salaried,Male,3,3,Super Deluxe,3,Divorced,4,1,4,0,0,AVP,28973,0
47,Company Invited,1,35,Salaried,Male,2,3,Standard,4,Married,2,1,3,1,0,Senior Manager,26849,1
22,Company Invited,1,9,Salaried,Male,2,4,Basic,3,Married,1,1,3,0,1,Executive,17853,1
41,Self Enquiry,1,8,Salaried,Female,2,5,Basic,3,Married,5,1,3,0,0,Executive,17778,1
46,Self Enquiry,1,8,Small Business,Male,2,3,King,3,Married,1,1,1,1,1,VP,34328,0
33,Company Invited,3,6,Salaried,Female,2,2,Deluxe,5,Divorced,3,0,3,1,0,Manager,20376,0
39,Self Enquiry,3,9,Small Business,Female,2,3,Deluxe,3,Married,5,1,4,1,1,Manager,20238,1
30,Self Enquiry,3,7,Small Business,Female,3,5,Basic,3,Married,8,1,1,1,2,Executive,21478,1
45,Self Enquiry,1,10,Salaried,Male,3,4,Basic,5,Divorced,6,0,5,1,2,Executive,21040,1
54,Self Enquiry,3,9,Small Business,Male,3,4,Super Deluxe,3,Married,8,0,3,1,1,AVP,33530,0
56,Self Enquiry,1,13,Salaried,Male,2,5,Standard,3,Unmarried,5,0,2,0,0,Senior Manager,22260,0
47,Company Invited,1,14,Small Business,Female,2,4,Deluxe,3,Divorced,4,0,5,0,1,Manager,23936,0
48,Self Enquiry,1,21,Small Business,Female,3,3,Standard,3,Married,2,0,3,0,0,Senior Manager,33265,1
51,Company Invited,3,15,Large Business,Male,3,4,Deluxe,3,Divorced,5,1,5,1,1,Manager,25474,1
49,Self Enquiry,1,10,Small Business,Male,2,4,King,3,Divorced,3,0,3,0,0,VP,33711,0
32,Company Invited,1,16,Small Business,Male,3,5,Basic,5,Single,2,1,3,1,1,Executive,20999,1
22,Self Enquiry,3,14,Small Business,Male,3,4,Basic,4,Unmarried,3,0,5,1,2,Executive,21357,1
26,Self Enquiry,2,31,Salaried,Female,3,3,Basic,3,Married,2,0,4,1,1,Executive,17942,0
53,Self Enquiry,1,9,Small Business,Male,2,3,Super Deluxe,3,Married,4,1,5,1,0,AVP,32584,0
47,Self Enquiry,3,8,Salaried,Female,2,1,Super Deluxe,4,Married,7,0,1,0,0,AVP,30972,0
35,Self Enquiry,3,21,Large Business,Female,3,4,Basic,3,Married,3,1,5,1,1,Executive,21257,0
33,Company Invited,1,20,Salaried,Female,4,5,Basic,4,Married,3,0,5,1,1,Executive,21421,0
34,Self Enquiry,1,32,Small Business,Male,3,5,Basic,4,Single,6,1,4,1,1,Executive,20991,1
25,Company Invited,1,9,Large Business,Female,3,4,Basic,3,Unmarried,3,1,3,1,2,Executive,22438,0
22,Self Enquiry,1,10,Small Business,Male,4,5,Basic,3,Unmarried,3,0,5,1,2,Executive,21908,0
29,Self Enquiry,1,6,Salaried,Female,2,4,Basic,5,Married,2,1,1,0,0,Executive,17319,1
28,Self Enquiry,1,23,Large Business,Male,2,4,Basic,3,Married,6,0,3,0,1,Executive,17367,1
30,Self Enquiry,1,15,Small Business,Male,4,5,Deluxe,3,Divorced,3,1,3,0,1,Manager,23734,0
29,Self Enquiry,1,6,Large Business,Male,2,3,Basic,3,Single,1,0,2,0,0,Executive,17058,1
35,Company Invited,1,14,Salaried,Male,4,6,Deluxe,3,Unmarried,3,1,5,1,1,Manager,24752,1
42,Self Enquiry,1,19,Large Business,Female,3,4,King,3,Married,3,0,4,1,2,VP,38223,1
59,Self Enquiry,1,30,Small Business,Female,4,4,Standard,3,Divorced,3,0,3,1,1,Senior Manager,28990,1
54,Self Enquiry,3,31,Salaried,Male,4,4,Standard,5,Single,8,1,3,1,3,Senior Manager,29126,1
39,Self Enquiry,2,9,Salaried,Female,2,2,Deluxe,4,Divorced,1,0,2,1,0,Manager,21389,0
30,Self Enquiry,3,30,Salaried,Female,3,5,Standard,5,Married,3,0,3,1,2,Senior Manager,26014,1
44,Self Enquiry,3,16,Small Business,Fe Male,3,6,Deluxe,3,Unmarried,2,0,2,1,2,Manager,24024,1
30,Self Enquiry,1,9,Large Business,Female,2,3,Basic,5,Single,6,1,4,1,1,Executive,17657,1
43,Company Invited,1,26,Small Business,Male,3,2,Basic,3,Married,8,1,3,0,1,Executive,21437,1
36,Self Enquiry,3,9,Salaried,Male,2,4,Standard,3,Divorced,2,1,2,1,0,Senior Manager,25325,1
57,Self Enquiry,1,21,Salaried,Female,4,4,Basic,4,Married,2,1,5,1,1,Executive,23641,1
36,Self Enquiry,1,29,Salaried,Female,4,3,Standard,4,Married,2,0,5,1,2,Senior Manager,30674,0
28,Self Enquiry,1,18,Salaried,Female,3,3,Basic,3,Married,2,1,4,1,1,Executive,17515,1
56,Self Enquiry,1,15,Small Business,Male,2,3,Super Deluxe,3,Married,1,0,4,0,0,AVP,26103,0
38,Self Enquiry,1,26,Salaried,Male,3,4,Deluxe,3,Married,5,0,1,0,1,Manager,24446,0
59,Company Invited,1,20,Salaried,Fe Male,2,3,Standard,3,Unmarried,1,1,5,1,0,Senior Manager,25512,1
35,Self Enquiry,1,17,Salaried,Male,3,4,Basic,4,Married,3,0,2,1,1,Executive,20686,0
34,Company Invited,1,13,Salaried,Male,3,5,Deluxe,3,Single,2,1,5,1,1,Manager,21074,1
35,Self Enquiry,3,16,Small Business,Male,2,4,Standard,5,Married,1,0,5,1,1,Senior Manager,25306,1
37,Company Invited,1,30,Small Business,Male,3,2,Deluxe,3,Married,6,0,3,0,1,Manager,21249,0
37,Self Enquiry,3,10,Salaried,Male,3,5,Standard,3,Married,3,1,1,1,1,Senior Manager,29003,1
20,Company Invited,1,12,Salaried,Female,3,4,Basic,3,Single,2,1,1,0,0,Executive,17926,1
55,Self Enquiry,3,19,Small Business,Male,2,1,Super Deluxe,3,Single,7,1,3,1,1,AVP,28695,1
27,Self Enquiry,1,32,Salaried,Male,3,6,Basic,3,Single,3,0,1,0,1,Executive,20971,1
23,Self Enquiry,3,13,Salaried,Male,2,3,Basic,3,Married,2,1,1,1,0,Executive,17275,1
41,Self Enquiry,3,26,Small Business,Female,3,3,Basic,4,Single,2,1,4,0,2,Executive,18140,1
34,Self Enquiry,1,17,Small Business,Male,3,6,Basic,3,Married,2,0,5,0,1,Executive,22086,1
31,Self Enquiry,3,13,Large Business,Male,3,2,Deluxe,3,Divorced,5,0,2,1,0,Manager,21929,0
36,Self Enquiry,3,17,Small Business,Male,3,5,Standard,5,Married,2,0,5,1,2,Senior Manager,28984,1
32,Company Invited,3,8,Salaried,Female,3,3,Basic,5,Married,2,0,3,1,0,Executive,17827,0
31,Company Invited,1,9,Small Business,Male,3,3,Standard,3,Married,1,0,4,1,2,Senior Manager,28675,0
36,Self Enquiry,1,8,Salaried,Female,2,3,Deluxe,4,Single,1,1,3,1,0,Manager,20410,0
31,Self Enquiry,1,17,Small Business,Male,3,3,Deluxe,5,Married,2,1,1,1,1,Manager,21833,0
26,Self Enquiry,3,33,Small Business,Fe Male,3,4,Deluxe,3,Unmarried,3,0,4,0,1,Manager,24858,0
24,Self Enquiry,3,6,Large Business,Female,3,3,Basic,4,Single,2,1,4,1,2,Executive,18202,1
29,Self Enquiry,1,22,Salaried,Male,3,4,Basic,3,Married,3,0,4,1,2,Executive,20885,0
30,Company Invited,3,20,Large Business,Fe Male,3,4,Deluxe,4,Unmarried,7,0,3,0,2,Manager,24443,1
19,Self Enquiry,3,27,Salaried,Male,2,4,Basic,4,Single,2,1,2,0,1,Executive,17121,1
57,Self Enquiry,1,21,Salaried,Female,4,4,Basic,4,Married,2,1,5,1,1,Executive,23641,1
36,Company Invited,3,14,Salaried,Male,3,4,Standard,5,Unmarried,2,0,1,0,0,Senior Manager,22587,0
33,Self Enquiry,1,8,Salaried,Female,2,3,Basic,5,Divorced,1,0,3,1,0,Executive,17707,1
37,Company Invited,3,7,Small Business,Fe Male,3,4,Deluxe,3,Unmarried,6,0,2,1,2,Manager,25331,0
51,Self Enquiry,1,10,Salaried,Male,2,3,Basic,3,Married,1,1,1,0,0,Executive,17461,1
46,Self Enquiry,1,36,Small Business,Male,3,4,Basic,3,Unmarried,7,0,1,1,1,Executive,22130,0
40,Self Enquiry,1,30,Small Business,Male,4,4,Basic,5,Unmarried,2,0,3,0,3,Executive,22582,1
53,Company Invited,3,14,Small Business,Female,4,4,Basic,3,Married,4,1,4,1,3,Executive,27124,1
28,Company Invited,1,6,Small Business,Male,2,4,Basic,4,Married,2,0,4,0,0,Executive,17596,1
38,Self Enquiry,1,20,Small Business,Male,3,4,Deluxe,3,Married,3,0,1,0,1,Manager,22963,0
55,Self Enquiry,1,14,Small Business,Female,2,3,Super Deluxe,3,Married,3,1,3,0,1,AVP,29756,0
32,Self Enquiry,1,30,Small Business,Male,4,5,Deluxe,3,Divorced,2,0,3,1,2,Manager,24260,0
46,Company Invited,3,33,Small Business,Male,3,5,Deluxe,5,Married,3,0,3,0,1,Manager,23063,0
47,Company Invited,1,25,Small Business,Female,3,4,Standard,3,Married,7,0,3,0,2,Senior Manager,29205,0
23,Self Enquiry,1,32,Salaried,Male,2,3,Basic,3,Married,2,0,1,0,1,Executive,17904,0
46,Company Invited,1,14,Salaried,Male,4,3,Deluxe,3,Divorced,6,0,2,0,3,Manager,25112,0
33,Self Enquiry,3,14,Small Business,Male,2,3,Deluxe,3,Married,1,0,1,0,0,Manager,22104,0
34,Self Enquiry,3,15,Salaried,Female,3,3,Deluxe,3,Divorced,2,0,2,1,2,Manager,20714,0
30,Self Enquiry,1,14,Large Business,Female,3,4,Basic,3,Married,5,1,4,1,2,Executive,22017,1
29,Self Enquiry,1,9,Small Business,Male,3,4,Basic,3,Unmarried,8,0,3,1,2,Executive,23060,1
38,Self Enquiry,3,16,Small Business,Male,3,5,Deluxe,4,Married,3,0,4,0,2,Manager,22867,0
29,Self Enquiry,1,6,Large Business,Male,3,4,Basic,5,Single,7,0,3,0,2,Executive,17362,1
48,Self Enquiry,1,11,Salaried,Female,4,5,Standard,4,Married,2,1,4,1,3,Senior Manager,29011,0
50,Company Invited,3,18,Small Business,Fe Male,3,3,Standard,3,Unmarried,5,0,5,1,2,Senior Manager,24208,0
33,Company Invited,1,31,Salaried,Male,4,4,Deluxe,3,Married,3,0,4,1,3,Manager,23987,0
42,Company Invited,1,12,Salaried,Male,4,5,Basic,5,Married,8,0,3,0,2,Executive,20785,1
40,Self Enquiry,1,7,Small Business,Female,4,4,Basic,3,Married,2,0,3,1,1,Executive,20910,0
36,Company Invited,3,25,Small Business,Female,4,4,Deluxe,3,Divorced,2,1,5,1,3,Manager,23292,1
30,Self Enquiry,1,26,Salaried,Male,2,3,Deluxe,5,Divorced,1,0,4,1,0,Manager,24957,0
34,Company Invited,3,7,Salaried,Female,3,3,Deluxe,5,Divorced,4,0,3,1,1,Manager,24054,0
25,Self Enquiry,3,10,Salaried,Female,4,4,Deluxe,3,Unmarried,2,0,2,1,1,Manager,23255,1
39,Company Invited,1,10,Salaried,Male,3,4,Basic,3,Married,5,0,3,1,1,Executive,21499,0
32,Company Invited,1,22,Small Business,Male,4,4,Basic,3,Divorced,3,0,4,1,3,Executive,21288,1
36,Self Enquiry,1,11,Salaried,Female,2,3,Standard,5,Married,5,0,4,1,1,Senior Manager,23008,0
37,Self Enquiry,2,20,Salaried,Male,3,4,Basic,4,Married,6,0,3,1,2,Executive,20821,0
25,Self Enquiry,3,11,Small Business,Male,2,4,Deluxe,3,Single,2,1,3,0,1,Manager,20744,1
29,Self Enquiry,1,12,Large Business,Male,3,4,Basic,3,Unmarried,3,1,1,0,1,Executive,22119,1
33,Self Enquiry,3,22,Small Business,Female,3,3,Deluxe,5,Single,6,0,3,1,0,Manager,20324,1
41,Self Enquiry,1,9,Small Business,Female,4,4,Basic,3,Married,4,0,1,1,2,Executive,20679,0
26,Self Enquiry,3,10,Small Business,Male,2,4,Deluxe,3,Single,2,1,1,1,0,Manager,20828,1
59,Company Invited,3,9,Small Business,Male,3,4,Super Deluxe,4,Married,6,0,4,1,1,AVP,21383,0
45,Company Invited,1,31,Small Business,Male,3,6,Basic,3,Unmarried,4,0,3,0,2,Executive,22386,0
36,Company Invited,3,25,Small Business,Female,4,4,Deluxe,3,Divorced,2,1,5,1,3,Manager,23292,1
30,Self Enquiry,2,20,Salaried,Male,3,5,Basic,5,Married,6,1,5,1,2,Executive,21013,1
30,Self Enquiry,1,8,Small Business,Male,2,4,Basic,3,Single,1,0,4,0,0,Executive,17720,0
31,Self Enquiry,3,17,Small Business,Male,4,5,Deluxe,3,Married,3,0,1,0,2,Manager,25256,0
50,Self Enquiry,3,18,Small Business,Female,3,4,Standard,3,Divorced,3,0,4,0,2,Senior Manager,26332,1
32,Self Enquiry,1,14,Small Business,Female,3,4,Deluxe,5,Divorced,3,0,2,1,1,Manager,22984,0
38,Company Invited,1,8,Salaried,Female,3,1,Deluxe,5,Single,7,1,1,0,0,Manager,20980,0
50,Company Invited,2,9,Small Business,Male,3,3,King,4,Married,2,0,1,1,2,VP,33200,0
24,Self Enquiry,1,13,Salaried,Male,4,2,Basic,5,Married,3,1,3,0,1,Executive,20279,1
38,Self Enquiry,1,9,Salaried,Male,4,5,Basic,3,Single,8,1,3,0,3,Executive,20768,1
27,Self Enquiry,3,15,Large Business,Male,3,5,Deluxe,5,Unmarried,8,0,3,1,2,Manager,24004,1
44,Self Enquiry,1,6,Small Business,Male,2,3,Basic,3,Single,7,1,4,0,1,Executive,17436,0
40,Self Enquiry,3,10,Small Business,Female,3,4,Deluxe,3,Married,6,1,4,1,2,Manager,23916,1
39,Self Enquiry,1,12,Small Business,Male,3,3,Basic,5,Divorced,1,1,2,1,1,Executive,17404,1
38,Self Enquiry,2,13,Salaried,Male,4,4,Basic,5,Married,6,1,2,1,1,Executive,20751,1
33,Self Enquiry,1,32,Salaried,Male,3,4,Basic,3,Unmarried,3,1,5,0,1,Executive,21473,1
37,Self Enquiry,2,20,Salaried,Male,3,5,Basic,5,Married,6,1,5,1,2,Executive,23317,1
43,Self Enquiry,3,21,Small Business,Fe Male,4,5,Deluxe,3,Unmarried,2,0,3,1,1,Manager,24922,0
44,Company Invited,1,14,Small Business,Male,3,3,Basic,3,Married,6,0,4,0,2,Executive,20767,0
45,Self Enquiry,1,22,Small Business,Female,4,4,Standard,3,Divorced,3,0,3,0,2,Senior Manager,26656,1
42,Company Invited,1,27,Small Business,Female,2,3,Deluxe,3,Married,3,0,1,0,0,Manager,20265,0
35,Self Enquiry,3,14,Salaried,Female,3,3,Basic,3,Married,2,0,3,1,2,Executive,17572,0
40,Self Enquiry,3,12,Large Business,Male,3,4,Deluxe,3,Married,5,0,1,0,1,Manager,20764,1
